proto,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,category
tcp,163907.0,2.238393,94.0,0.0,1.0,2.238393,100.0,0.0,0.15226199999999998,4.476785,DDoS
tcp,183725.0,0.0,59.0,0.0,3.0,0.0,100.0,0.0,0.069742,0.0,DDoS
tcp,27333.0,0.13941900000000002,100.0,3.299975,1.0,3.4965940000000004,100.0,0.0,0.353235,3.60761,DDoS
tcp,164349.0,1.434164,100.0,0.0,3.0,2.027942,100.0,0.0,0.322344,3.070655,DDoS
udp,5353.0,0.949219,100.0,2.04009,4.0,3.382488,100.0,0.0,0.493044,4.054546,DDoS
tcp,116793.0,1.953139,100.0,0.0,1.0,2.722041,100.0,0.0,0.338543,4.489258,DDoS
tcp,239641.0,1.48348,63.0,0.0,1.0,2.094167,100.0,0.0,0.417133,3.250433,DDoS
udp,127839.0,0.6339,100.0,2.759979,4.0,3.656449,100.0,0.0,0.729449,4.105726,DDoS
tcp,200827.0,1.886747,100.0,0.0,1.0,2.668213,100.0,0.0,0.330341,4.016573,DDoS
tcp,161817.0,0.0,58.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
tcp,185696.0,0.110219,100.0,0.0,1.0,0.055109000000000005,100.0,0.0,0.126683,0.275547,DDoS
tcp,27832.0,1.6956220000000002,100.0,0.0,3.0,2.397921,100.0,0.0,0.282595,3.610356,DDoS
tcp,256668.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
tcp,29707.0,0.14721099999999998,100.0,3.598559,1.0,3.74577,100.0,0.0,0.354721,3.892981,DDoS
tcp,408.0,1.049132,100.0,0.0,7.0,0.8555870000000001,100.0,0.0,0.081023,2.33314,DDoS
tcp,71376.0,0.117431,40.0,0.0,1.0,0.117431,100.0,0.0,0.184943,0.234863,DDoS
tcp,54422.0,1.328366,71.0,0.16489,1.0,2.4485200000000003,100.0,0.324602,0.532478,3.467801,DDoS
udp,81217.0,2.158018,39.0,0.0,4.0,3.008098,100.0,0.0,0.381941,4.958321,DDoS
udp,184237.0,1.268825,92.0,1.374733,4.0,3.166804,100.0,0.0,0.6524340000000001,4.1418050000000015,DDoS
udp,95138.0,1.370076,100.0,1.969897,4.0,3.907477,100.0,0.0,1.025439,4.876924,DDoS
tcp,90375.0,0.154506,69.0,3.255951,1.0,3.423078,100.0,0.29498,0.466549,3.656238,DDoS
tcp,233541.0,1.6547310000000002,85.0,0.0,3.0,2.3401080000000003,100.0,0.0,0.299325,3.52124,DDoS
tcp,121604.0,0.0,14.0,0.0,3.0,0.0,100.0,0.0,0.092586,0.0,DDoS
tcp,214026.0,1.50825,100.0,0.0,3.0,2.1289130000000003,100.0,0.0,0.31767199999999995,3.307486,DDoS
tcp,115398.0,1.4401959999999998,100.0,0.0,1.0,2.03563,100.0,0.0,0.408438,3.11176,DDoS
tcp,142403.0,1.700343,80.0,0.0,3.0,2.404492,100.0,0.0,0.289761,3.630552,DDoS
udp,52200.0,0.647894,100.0,2.773093,4.0,3.689224,100.0,0.0,0.723915,4.160543,DDoS
tcp,183878.0,0.101778,100.0,0.0,1.0,0.050889,100.0,0.0,0.126049,0.254444,DDoS
udp,69333.0,1.305391,100.0,2.196589,4.0,4.042454,100.0,0.0,0.990146,4.990978,DDoS
tcp,199002.0,0.0,100.0,0.288452,1.0,0.288452,100.0,0.0,3.466781,0.288452,DDoS
tcp,101127.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
tcp,261443.0,0.113504,100.0,3.355509,3.0,3.469013,100.0,0.0,0.284687,3.582517,DDoS
tcp,50662.0,0.121828,100.0,0.0,3.0,0.09911,100.0,0.067508,0.155602,0.264202,DDoS
udp,33045.0,0.454049,82.0,3.985172,4.0,4.3425910000000005,100.0,0.0,0.8399190000000001,4.9832839999999985,DDoS
tcp,153507.0,0.124322,100.0,0.0,1.0,0.101494,100.0,0.040527,0.13445,0.257089,DDoS
udp,168326.0,0.646625,67.0,2.768669,4.0,3.68223,100.0,0.0,0.725237,4.174224,DDoS
tcp,88686.0,0.067838,100.0,2.998349,1.0,3.054743,100.0,0.0,0.411598,3.1501490000000003,DDoS
tcp,64821.0,0.200975,60.0,3.968019,3.0,4.169,100.0,0.0,0.204494,4.36998,DDoS
tcp,224819.0,1.57333,59.0,0.0,1.0,2.214014,100.0,0.0,0.398298,3.512482,DDoS
udp,115582.0,0.646941,100.0,2.773646,4.0,3.688235,100.0,0.0,0.724683,4.166685,DDoS
udp,116246.0,0.632998,79.0,2.7628470000000003,4.0,3.658042,100.0,0.0,0.729314,4.105688,DDoS
udp,45759.0,0.941256,100.0,2.040429,4.0,3.3715650000000004,100.0,0.0,0.494567,4.03943,DDoS
udp,142620.0,1.928878,100.0,0.0,4.0,2.727695,100.0,0.0,0.490688,4.116285,DDoS
udp,54502.0,0.980038,100.0,1.992794,4.0,3.378762,100.0,0.0,0.4935229999999999,4.077419,DDoS
tcp,241605.0,0.140738,100.0,3.371083,3.0,3.511821,100.0,0.0,0.282625,3.652558,DDoS
tcp,23920.0,0.0113,91.0,0.0,1.0,0.0113,100.0,0.0,0.211006,0.022599,DDoS
udp,104428.0,1.369225,100.0,1.973018,4.0,3.909384,100.0,0.0,1.02525,4.883255,DDoS
udp,12855.0,0.647352,100.0,2.753294,4.0,3.668234,100.0,0.0,0.728813,4.153311,DDoS
udp,39717.0,0.995027,83.0,2.021544,4.0,3.42842,100.0,0.0,0.485778,4.1572010000000015,DDoS
tcp,176811.0,0.117622,91.0,0.0,1.0,0.093003,100.0,0.031304000000000005,0.152556,0.278893,DDoS
udp,209590.0,1.956334,84.0,0.0,4.0,2.766674,100.0,0.0,0.48444,4.152088,DDoS
udp,166413.0,1.955786,47.0,0.0,4.0,2.765846,100.0,0.0,0.484438,4.163452,DDoS
tcp,46107.0,1.658712,100.0,0.0,3.0,1.172887,100.0,0.0,0.204418,3.51866,DDoS
tcp,218598.0,1.528029,68.0,0.0,3.0,2.157296,100.0,0.0,0.31805,3.344868,DDoS
udp,54103.0,0.6814600000000001,100.0,2.679554,4.0,3.642735,100.0,0.0,0.659694,4.152542,DDoS
udp,59206.0,0.8228040000000001,100.0,2.987247,4.0,4.024252,100.0,0.0,0.8328200000000001,4.999892,DDoS
tcp,212729.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
udp,46235.0,0.8797159999999999,63.0,2.815126,4.0,3.934084,100.0,0.0,1.01736,4.964521,DDoS
tcp,23759.0,1.894019,89.0,0.0,3.0,2.678507,100.0,0.0,0.249456,4.0305230000000005,DDoS
tcp,171299.0,2.008464,17.0,0.0,3.0,2.008464,100.0,0.0,0.138733,4.016928,DDoS
udp,234985.0,1.909588,87.0,0.0,4.0,2.7005630000000003,100.0,0.0,0.493337,4.05337,DDoS
udp,151833.0,1.955256,100.0,0.0,4.0,2.7650740000000003,100.0,0.0,0.484418,4.165374,DDoS
tcp,179277.0,0.0,100.0,0.273901,1.0,0.273901,100.0,0.0,3.650954,0.273901,DDoS
tcp,73075.0,0.132572,79.0,3.813988,1.0,3.978645,100.0,0.0,0.31427,4.1386400000000005,DDoS
udp,250509.0,0.127129,91.0,4.025476,4.0,4.152605,100.0,0.0,0.484181,4.279733,DDoS
udp,188996.0,1.820438,92.0,0.0,4.0,2.562692,100.0,0.0,0.4249560000000001,4.05722,DDoS
tcp,147031.0,1.415368,100.0,0.0,3.0,1.999177,100.0,0.0,0.323784,3.084612,DDoS
tcp,261459.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
tcp,71985.0,0.0,95.0,0.0,3.0,0.0,100.0,0.0,0.085618,0.0,DDoS
udp,66514.0,1.906877,89.0,0.0,4.0,2.696648,99.0,0.0,0.394984,4.063316,DDoS
tcp,187126.0,0.24035,56.0,3.071321,1.0,3.410823,100.0,0.0,0.36648,3.5949480000000005,DDoS
udp,150494.0,1.28063,96.0,1.383943,4.0,3.195026,100.0,0.0,0.656666,4.102102,DDoS
tcp,63345.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.098642,0.0,DDoS
tcp,182271.0,0.031415,100.0,3.578967,1.0,3.610382,100.0,0.0,0.370749,3.641797,DDoS
tcp,180001.0,0.254218,67.0,3.056203,1.0,3.414508,100.0,0.0,0.365895,3.619180000000001,DDoS
udp,110371.0,0.633648,100.0,2.761863,4.0,3.657977,100.0,0.0,0.72933,4.106508,DDoS
tcp,81278.0,2.304354,100.0,0.0,3.0,2.304354,100.0,0.0,0.138127,4.608708,DDoS
udp,90503.0,0.375413,90.0,3.338335,4.0,3.869216,100.0,0.0,0.612729,4.139901,DDoS
udp,238620.0,1.937409,68.0,0.0,4.0,2.739391,100.0,0.0,0.484617,4.1552690000000005,DDoS
udp,189655.0,1.95609,100.0,0.0,4.0,2.766315,100.0,0.0,0.484412,4.156983,DDoS
udp,119826.0,1.367842,35.0,1.976516,4.0,3.910918,100.0,0.0,1.025007,4.885538,DDoS
udp,7575.0,0.644826,100.0,2.778794,4.0,3.690612,100.0,0.0,0.7237399999999999,4.1584010000000005,DDoS
tcp,37722.0,0.0,54.0,0.0,3.0,0.0,100.0,0.0,0.109287,0.0,DDoS
udp,145697.0,0.63762,100.0,2.709715,4.0,3.611444,100.0,0.0,0.470029,4.062712,DDoS
tcp,8798.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.067651,0.0,DoS
udp,113055.0,2.046068,100.0,0.0,4.0,1.6692349999999998,100.0,0.0,0.18987,4.304178,DoS
udp,28978.0,0.449498,100.0,1.377817,4.0,2.382512,100.0,0.0,0.404563,2.604741,DoS
tcp,139908.0,0.020963,47.0,0.122569,1.0,0.143532,47.0,0.034845999999999995,0.104538,0.164495,DoS
tcp,132075.0,0.042456,67.0,0.0,1.0,0.025986,67.0,0.05313,0.131762,0.109395,DoS
udp,101901.0,2.058929,49.0,0.0,4.0,1.679226,49.0,0.0,0.190221,4.352073000000002,DoS
udp,34978.0,1.432056,100.0,0.0,4.0,2.864103,100.0,0.0,0.280269,3.586697,DoS
udp,155719.0,0.13733299999999998,100.0,4.360574,4.0,4.5292580000000005,100.0,0.0,0.398848,4.733213,DoS
tcp,189117.0,0.01054,100.0,0.0,3.0,0.006086,100.0,0.0,0.13008599999999998,0.024342,DoS
udp,138280.0,2.111376,100.0,0.0,4.0,2.109789,100.0,0.0,0.204361,4.335307,DoS
udp,231228.0,1.785006,100.0,0.0,4.0,2.980496,100.0,0.0,0.262721,4.748547,DoS
udp,227244.0,0.017924000000000002,100.0,3.999781,4.0,4.023379,100.0,0.0,0.247738,4.043372,DoS
tcp,91423.0,0.043731,84.0,0.0,1.0,0.030923000000000006,84.0,0.0,0.054817,0.092768,DoS
tcp,170826.0,0.0,87.0,0.0,3.0,0.0,87.0,0.0,0.168231,0.0,DoS
udp,236650.0,1.742093,100.0,0.0,4.0,2.937461,100.0,0.0,0.264839,4.566543,DoS
udp,1239.0,2.052239,100.0,0.0,4.0,1.674479,100.0,0.0,0.191105,4.307277,DoS
udp,80437.0,0.010871,100.0,3.562788,4.0,3.571047,100.0,0.0,0.27978600000000003,3.5896470000000003,DoS
udp,220333.0,0.5304439999999999,100.0,2.540852,4.0,2.847188,100.0,0.0,0.406391,3.906961,DoS
tcp,158746.0,0.140405,100.0,0.0,1.0,0.114538,100.0,0.054521000000000014,0.133928,0.295742,DoS
udp,30309.0,1.7028869999999998,100.0,0.0,4.0,3.481529,100.0,0.0,0.4587100000000001,4.872027,DoS
udp,12146.0,1.7819599999999998,100.0,0.0,4.0,2.182396,100.0,0.0,0.250116,3.659338,DoS
tcp,51058.0,0.024049,76.0,0.0,1.0,0.02397,76.0,0.017715,0.053139,0.050689,DoS
tcp,164298.0,2.030116,100.0,0.0,3.0,1.172088,100.0,0.0,0.17311300000000002,4.688351,DoS
tcp,152136.0,0.148134,100.0,0.0,1.0,0.119729,100.0,0.054711,0.135757,0.332537,DoS
udp,43803.0,1.912599,79.0,0.0,4.0,3.825136,79.0,0.0,0.626758,4.797972,DoS
udp,68025.0,1.924885,100.0,0.0,4.0,3.848394,100.0,0.0,0.59682,4.908718,DoS
udp,249866.0,1.670288,100.0,0.0,4.0,2.039609,100.0,0.0,0.256545,3.633838,DoS
udp,242105.0,1.704543,68.0,0.0,4.0,2.809101,68.0,0.0,0.279224,4.6016330000000005,DoS
udp,177688.0,1.790189,62.0,0.0,4.0,3.580128,62.0,0.0,0.4466060000000001,4.4927220000000005,DoS
udp,201892.0,1.772848,84.0,0.0,4.0,2.144814,84.0,0.0,0.231426,4.078579,DoS
tcp,112927.0,0.0,72.0,0.0,3.0,0.0,72.0,0.0,0.154697,0.0,DoS
tcp,29155.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.094601,0.0,DoS
udp,132534.0,1.532826,69.0,0.0,4.0,2.534606,69.0,0.0,0.350208,4.836727,DoS
udp,19750.0,1.432697,94.0,0.0,4.0,2.865371,94.0,0.0,0.28034000000000003,3.587185,DoS
udp,158104.0,1.742893,100.0,0.0,4.0,3.018558,100.0,0.0,0.23281,4.047993,DoS
tcp,169231.0,2.130943,100.0,0.0,1.0,3.012152,100.0,0.0,0.17010699999999998,4.599338,DoS
tcp,26370.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.120191,0.0,DoS
udp,184985.0,1.753406,80.0,0.0,4.0,3.059528,80.0,0.0,0.470424,4.9219089999999985,DoS
udp,3384.0,0.013918,100.0,4.020267,4.0,4.041668,100.0,0.0,0.24779,4.058278,DoS
tcp,170079.0,0.0,80.0,0.0,3.0,0.0,80.0,0.0,0.123914,0.0,DoS
udp,46192.0,0.7028800000000001,100.0,2.162506,4.0,3.3563160000000005,100.0,0.0,0.217641,3.979146,DoS
tcp,260424.0,0.0,100.0,0.147538,1.0,0.147538,100.0,0.0,6.777914999999999,0.147538,DoS
udp,98022.0,1.5501049999999998,36.0,0.0,4.0,2.684791,36.0,0.0,0.236145,3.5897360000000003,DoS
udp,24836.0,1.432476,90.0,0.0,4.0,2.864936,90.0,0.0,0.280314,3.588699,DoS
tcp,607.0,1.2483799999999998,100.0,0.0,3.0,0.6241899999999999,100.0,0.0,0.163645,3.120951,DoS
udp,107223.0,0.033356,83.0,4.7831220000000005,4.0,4.814473,83.0,0.0,0.624891,4.869829,DoS
tcp,53431.0,0.020988,82.0,0.0,3.0,0.012117,82.0,0.0,0.053159000000000005,0.048469,DoS
tcp,169087.0,0.010806,100.0,0.0,3.0,0.006239,100.0,0.0,0.125747,0.024956,DoS
udp,114435.0,2.111026,43.0,0.0,4.0,2.109164,43.0,0.0,0.201528,4.343699,DoS
udp,148202.0,1.787027,100.0,0.0,4.0,3.573936,100.0,0.0,0.446566,4.4820160000000016,DoS
udp,171816.0,1.570337,100.0,0.0,4.0,2.718716,100.0,0.0,0.246958,3.699701,DoS
tcp,197378.0,2.1260950000000003,100.0,0.0,3.0,1.503376,100.0,0.0,0.12723099999999998,4.510129,DoS
udp,33092.0,1.645804,64.0,0.0,4.0,2.013246,64.0,0.0,0.220897,3.502292,DoS
udp,74230.0,0.130721,100.0,3.258045,4.0,3.380571,100.0,0.0,0.282563,3.590581,DoS
udp,99672.0,1.818064,100.0,0.0,4.0,2.224719,100.0,0.0,0.21403000000000005,3.846558,DoS
udp,216881.0,1.58289,98.0,0.0,4.0,2.738632,98.0,0.0,0.256406,3.771747,DoS
udp,118521.0,0.962864,100.0,0.0,4.0,2.152728,100.0,0.0,0.3673,2.598992,DoS
tcp,194839.0,0.007504999999999999,79.0,0.0,3.0,0.004333,79.0,0.0,0.13161199999999998,0.017333,DoS
udp,246673.0,0.035068,100.0,3.499384,4.0,3.549062,100.0,0.0,0.280438,3.592255,DoS
udp,163741.0,1.789259,100.0,0.0,4.0,3.578333,100.0,0.0,0.4465770000000001,4.487063,DoS
tcp,261837.0,0.0,100.0,0.143806,1.0,0.143806,100.0,0.0,6.953813,0.143806,DoS
tcp,18666.0,0.010905,100.0,0.0,1.0,0.010884,100.0,0.082889,0.130294,0.023011,DoS
udp,144705.0,0.07595299999999999,100.0,3.2838010000000004,4.0,3.351681,100.0,0.0,0.283785,3.4783230000000005,DoS
udp,6301.0,1.785179,100.0,0.0,4.0,3.091822,100.0,0.0,0.243521,4.15238,DoS
udp,157629.0,1.761438,47.0,0.0,4.0,3.085131,47.0,0.0,0.461568,4.924118,DoS
udp,2807.0,0.014003,90.0,3.562289,4.0,3.58085,90.0,0.0,0.27972600000000003,3.600893,DoS
udp,189929.0,0.032973,100.0,4.424686,4.0,4.479209,100.0,0.0,0.446446,4.510959,DoS
tcp,24187.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.095228,0.0,DoS
udp,198487.0,2.108714,66.0,0.0,4.0,2.10772,66.0,0.0,0.21424,4.306985,DoS
tcp,218384.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.109569,0.0,DoS
tcp,160100.0,1.810776,100.0,0.0,3.0,1.045452,100.0,0.0,0.177316,4.1818089999999986,DoS
tcp,61479.0,0.0,79.0,0.0,3.0,0.0,79.0,0.0,0.054224,0.0,DoS
tcp,76597.0,2.011687,66.0,0.0,1.0,1.184333,66.0,0.0,0.124161,4.668335,DoS
udp,113094.0,1.780795,100.0,0.0,4.0,3.084064,100.0,0.0,0.230697,4.147319,DoS
tcp,103343.0,0.0,84.0,0.0,3.0,0.0,84.0,0.0,0.163994,0.0,DoS
udp,170278.0,1.780064,100.0,0.0,4.0,3.082857,100.0,0.0,0.230911,4.146776999999998,DoS
udp,174159.0,0.025899,100.0,3.992412,4.0,4.0290040000000005,100.0,0.0,0.248088,4.049254,DoS
udp,204038.0,0.560863,100.0,3.2826410000000004,4.0,3.834207,100.0,0.0,0.273146,4.627905,DoS
tcp,62513.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.12773199999999998,0.0,DoS
udp,62391.0,0.12753499999999998,25.0,3.625209,4.0,3.762581,25.0,0.0,0.216886,3.913193,DoS
tcp,7762.0,0.002649,68.0,0.152905,1.0,0.155554,68.0,0.034612000000000004,0.10383599999999997,0.158203,DoS
tcp,190646.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.128314,0.0,DoS
udp,254687.0,0.198695,100.0,4.093397,4.0,4.273491,100.0,0.0,0.235086,4.550343,DoS
udp,199956.0,0.540291,100.0,3.28556,4.0,3.763911,100.0,0.0,0.276241,4.62854,DoS
udp,180140.0,1.790232,100.0,0.0,4.0,3.5801870000000005,100.0,0.0,0.446608,4.494422,DoS
udp,181099.0,1.787037,100.0,0.0,4.0,2.16047,100.0,0.0,0.225806,4.122454,DoS
udp,205208.0,0.533323,100.0,2.541999,4.0,2.847123,100.0,0.0,0.406354,3.912697,DoS
udp,165349.0,1.7901740000000002,100.0,0.0,4.0,3.580159,100.0,0.0,0.446583,4.489661,DoS
tcp,207389.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.121765,0.0,DoS
udp,250.0,1.91874,3.0,0.0,4.0,3.487078,3.0,0.0,0.5422939999999999,4.8292769999999985,DoS
udp,102553.0,1.871837,72.0,0.0,4.0,3.729292,72.0,0.0,0.391614,4.9364089999999985,DoS
udp,49572.0,1.920448,100.0,0.0,4.0,2.715188,100.0,0.0,0.156986,4.127534,DoS
udp,9738.0,1.918339,95.0,0.0,4.0,3.487096,95.0,0.0,0.5331,4.816465,DoS
udp,128662.0,0.071595,84.0,3.276267,4.0,3.3418690000000004,84.0,0.0,0.284089,3.458927,DoS
udp,123373.0,0.072156,100.0,3.264444,4.0,3.34128,100.0,0.0,0.284096,3.455956,DoS
tcp,205614.0,0.0,28.0,0.0,3.0,0.0,28.0,0.0,0.121518,0.0,DoS
udp,114854.0,1.712668,100.0,0.0,4.0,2.090538,100.0,0.0,0.22135,3.736733,DoS
udp,2029.0,1.244537,100.0,0.0,4.0,1.7587560000000002,100.0,0.0,0.306411,2.714272,DoS
udp,253473.0,0.11543,74.0,3.556778,4.0,3.665504,74.0,0.0,0.273201,3.825323000000001,DoS
udp,163563.0,1.756868,99.0,0.0,4.0,3.068301,99.0,0.0,0.461857,4.926261,DoS
udp,62586.0,0.028028,36.0,4.086802,4.0,4.123625,36.0,0.0,0.242895,4.154818,DoS
udp,213315.0,1.583427,50.0,0.0,4.0,2.739595,50.0,0.0,0.255543,3.773309,DoS
udp,198768.0,0.36664,100.0,3.757632,4.0,4.370287,100.0,0.0,0.412447,4.720083,DoS
tcp,224440.0,0.0,92.0,0.0,3.0,0.0,92.0,0.0,0.113691,0.0,DoS
udp,49907.0,1.5699379999999998,22.0,0.0,4.0,2.7177990000000003,22.0,0.0,0.23187600000000005,3.706054,DoS
udp,51091.0,2.05188,45.0,0.0,4.0,1.673948,45.0,0.0,0.190487,4.317714,DoS
tcp,188138.0,0.0,22.0,0.134863,1.0,0.134863,22.0,0.0,7.414932,0.134863,DoS
udp,137533.0,2.111444,61.0,0.0,4.0,2.109841,61.0,0.0,0.204261,4.336013,DoS
udp,28399.0,1.580457,91.0,0.0,4.0,2.734055,91.0,0.0,0.230237,3.772223,DoS
udp,37866.0,2.053575,79.0,0.0,4.0,1.675375,79.0,0.0,0.190592,4.319278,DoS
udp,117900.0,0.018181,100.0,3.540769,4.0,3.566403,100.0,0.0,0.279961,3.5922,DoS
tcp,70825.0,0.021112,100.0,0.0,1.0,0.021091,100.0,0.017689,0.053068,0.043535,DoS
udp,143092.0,1.791667,100.0,0.0,4.0,3.583241000000001,100.0,0.0,0.446566,4.491833,DoS
udp,64927.0,1.563191,100.0,0.0,4.0,2.706962,100.0,0.0,0.232994,3.660997,DoS
tcp,4775.0,0.0,48.0,0.0,3.0,0.0,48.0,0.0,0.124395,0.0,DoS
udp,66561.0,1.7836599999999998,82.0,0.0,4.0,3.306258,82.0,0.0,0.385914,4.707714,DoS
udp,106611.0,1.817952,100.0,0.0,4.0,2.224486,100.0,0.0,0.213023,3.849606,DoS
tcp,20943.0,0.005162,41.0,0.136836,1.0,0.142879,41.0,0.040297,0.100743,0.149448,DoS
tcp,228821.0,0.06383,71.0,0.0,1.0,0.045135,71.0,0.0,0.118203,0.135404,DoS
udp,220296.0,1.571892,100.0,0.0,4.0,2.722527,100.0,0.0,0.290822,3.644016,DoS
udp,46407.0,1.7829720000000002,100.0,0.0,4.0,3.3178050000000003,100.0,0.0,0.383449,4.70831,DoS
udp,73186.0,1.328074,90.0,0.0,4.0,1.327155,90.0,0.0,0.303591,2.7505900000000003,DoS
udp,90602.0,1.958517,100.0,0.0,4.0,2.769609,100.0,0.0,0.159277,4.179572,DoS
udp,171936.0,0.8320790000000001,100.0,2.54793,4.0,3.025249,100.0,0.0,0.358935,4.686189,DoS
udp,39358.0,1.909549,100.0,0.0,4.0,3.819036,100.0,0.0,0.626732,4.791554,DoS
udp,20941.0,1.5852620000000002,97.0,0.0,4.0,2.741367,97.0,0.0,0.229962,3.800030000000001,DoS
tcp,170870.0,0.0,87.0,0.0,3.0,0.0,87.0,0.0,0.168231,0.0,DoS
tcp,52021.0,0.0,58.0,0.0,3.0,0.0,58.0,0.0,0.116512,0.0,DoS
tcp,13554.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.096804,0.0,DoS
tcp,163841.0,0.03277,85.0,0.0,1.0,0.018919,85.0,0.0,0.112659,0.075678,DoS
tcp,204420.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.151824,0.0,DoS
tcp,189121.0,0.01054,100.0,0.0,3.0,0.006085,100.0,0.0,0.13008599999999998,0.02434,DoS
tcp,71939.0,0.0,52.0,0.0,3.0,0.0,52.0,0.0,0.070906,0.0,DoS
udp,32999.0,1.796491,100.0,0.0,4.0,3.592912,100.0,0.0,0.4468180000000001,4.500426,DoS
udp,213371.0,1.583978,100.0,0.0,4.0,2.7397080000000003,100.0,0.0,0.255543,3.789141,DoS
udp,239392.0,1.716554,100.0,0.0,4.0,2.086746,100.0,0.0,0.247367,3.858772,DoS
udp,200102.0,0.030646,86.0,3.4981660000000003,4.0,3.549652,86.0,0.0,0.28044,3.578757,DoS
udp,182634.0,1.047696,31.0,0.0,4.0,2.093356,31.0,0.0,0.321153,2.70118,DoS
udp,139301.0,1.779728,85.0,0.0,4.0,3.133007,85.0,0.0,0.461532,4.907621,DoS
udp,151702.0,0.925182,100.0,2.559024,4.0,3.076374,100.0,0.0,0.354002,4.925159,DoS
tcp,160329.0,1.832332,100.0,0.0,3.0,1.057897,100.0,0.0,0.17691400000000002,4.23159,DoS
tcp,110571.0,0.023703,100.0,0.0,3.0,0.011852,100.0,0.0,0.15701700000000002,0.05925800000000001,DoS
udp,148716.0,1.741429,100.0,0.0,4.0,3.0160310000000004,100.0,0.0,0.243369,4.047659,DoS
udp,60452.0,1.922174,55.0,0.0,4.0,2.284864,55.0,0.0,0.220998,4.652449,DoS
tcp,20346.0,0.0,95.0,0.0,3.0,0.0,95.0,0.0,0.095866,0.0,DoS
tcp,89120.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.164072,0.0,DoS
tcp,236121.0,0.095185,76.0,0.0,1.0,0.06730599999999999,76.0,0.0,0.127398,0.201917,DoS
udp,64756.0,0.4455939999999999,100.0,1.393207,4.0,2.389452,100.0,0.0,0.404284,2.601359,DoS
udp,173555.0,1.755125,100.0,0.0,4.0,3.064296,100.0,0.0,0.4655,4.921819,DoS
udp,179643.0,0.023553,100.0,3.993161,4.0,4.0263620000000016,100.0,0.0,0.247999,4.045073,DoS
udp,180713.0,0.030926,100.0,3.499614,4.0,3.5511440000000003,100.0,0.0,0.28044600000000003,3.581792,DoS
udp,75960.0,0.485448,53.0,3.616791000000001,4.0,3.969895,53.0,0.0,0.216044,4.800649,DoS
udp,260607.0,1.454134,100.0,0.0,4.0,2.513415,100.0,0.0,0.262416,3.503397,DoS
tcp,70047.0,0.0,80.0,0.0,3.0,0.0,80.0,0.0,0.114373,0.0,DoS
udp,2039.0,0.459854,58.0,1.353393,4.0,2.381249,58.0,0.0,0.404807,2.59809,DoS
udp,78871.0,0.010614,100.0,3.56356,4.0,3.571242,100.0,0.0,0.279789,3.589395,DoS
tcp,89404.0,0.0,77.0,0.0,3.0,0.0,77.0,0.0,0.165061,0.0,DoS
udp,203947.0,0.40674,100.0,3.663221,4.0,4.347644,100.0,0.0,0.414293,4.720628,DoS
udp,112250.0,1.7451299999999998,25.0,0.0,4.0,3.022252,25.0,0.0,0.247811,4.060859,DoS
udp,111754.0,0.017190999999999998,78.0,3.546029,4.0,3.568238,78.0,0.0,0.279908,3.594286,DoS
tcp,93777.0,0.029210000000000007,100.0,0.0,3.0,0.016863999999999997,100.0,0.0,0.105634,0.067458,DoS
tcp,75755.0,0.0,91.0,0.0,3.0,0.0,91.0,0.0,0.125288,0.0,DoS
udp,206322.0,2.044754,100.0,0.0,4.0,2.044609,100.0,0.0,0.180156,4.123663,DoS
udp,228998.0,0.533402,100.0,2.534321,4.0,2.847516,100.0,0.0,0.406253,3.913126,DoS
udp,150259.0,0.025439,100.0,3.528736,4.0,3.563501,100.0,0.0,0.280129,3.5989150000000003,DoS
udp,231536.0,2.090363,100.0,0.0,4.0,2.088626,100.0,0.0,0.187823,4.297727,DoS
tcp,228482.0,0.0,100.0,0.166542,1.0,0.166542,100.0,0.0,6.004492,0.166542,DoS
udp,33180.0,1.431584,100.0,0.0,4.0,2.86316,100.0,0.0,0.280274,3.582868,DoS
tcp,172309.0,2.11862,49.0,0.0,3.0,2.994243,49.0,0.0,0.170053,4.5846800000000005,DoS
udp,18121.0,1.2218950000000002,47.0,1.740191,4.0,4.183882,47.0,0.0,0.586741,4.813396,DoS
tcp,135703.0,0.021712,69.0,0.103417,1.0,0.125129,69.0,0.036784,0.110352,0.146841,DoS
