proto,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,category
udp,59596.0,0.95343,100.0,2.037296,4.0,3.38564,100.0,0.0,0.493146,4.06455,DDoS
udp,229965.0,1.898113,100.0,0.0,4.0,2.684335,100.0,0.0,0.494636,4.0291190000000014,DDoS
tcp,210586.0,1.682089,58.0,0.0,3.0,2.378576,100.0,0.0,0.29618,3.598145,DDoS
udp,84638.0,1.253476,100.0,1.981129,4.0,3.653979,100.0,0.0,0.8600180000000001,4.998323,DDoS
udp,205797.0,1.923226,44.0,0.0,4.0,2.719814,100.0,0.0,0.490563,4.092182,DDoS
tcp,6284.0,1.103305,43.0,0.0,1.0,0.919768,100.0,0.031451,0.157256,2.471184,DDoS
tcp,48004.0,1.694162,42.0,0.0,1.0,2.395274,100.0,0.0,0.376692,3.640572,DDoS
udp,42194.0,0.950614,99.0,2.042373,4.0,3.386742,100.0,0.0,0.492909,4.060711,DDoS
udp,71837.0,0.951214,100.0,2.036939,4.0,3.382142,100.0,0.0,0.493195,4.0605910000000005,DDoS
udp,220912.0,0.433919,100.0,4.04111,4.0,4.475029,100.0,0.0,0.455189,4.9089480000000005,DDoS
tcp,90728.0,2.302289,36.0,0.0,3.0,2.302289,100.0,0.0,0.137748,4.604579,DDoS
udp,10167.0,1.90242,100.0,0.0,4.0,2.690427,100.0,0.0,0.4238020000000001,4.036668,DDoS
udp,95938.0,0.7951060000000001,100.0,3.275009,4.0,4.399124,100.0,0.0,0.919891,4.985027,DDoS
tcp,221233.0,0.006408,100.0,3.953989,3.0,3.960471,100.0,0.0,0.249881,3.966952,DDoS
udp,11075.0,0.951188,100.0,2.0398810000000003,4.0,3.385064,100.0,0.0,0.493038,4.05816,DDoS
udp,106491.0,1.36811,100.0,1.97565,4.0,3.910436,100.0,0.0,1.025052,4.884352,DDoS
tcp,176321.0,0.0,97.0,0.0,3.0,0.0,100.0,0.0,0.07026900000000001,0.0,DDoS
tcp,98000.0,0.113401,84.0,0.0,1.0,0.091769,100.0,0.025631,0.15378499999999998,0.253265,DDoS
tcp,26508.0,0.104207,10.0,3.787603,1.0,3.934289,100.0,0.0,0.314578,4.019885,DDoS
tcp,49719.0,0.032185000000000005,78.0,3.70993,1.0,3.742115,100.0,0.0,0.361785,3.7743,DDoS
tcp,219959.0,1.595406,100.0,0.0,1.0,2.256243,100.0,0.0,0.274486,3.386913,DDoS
udp,185193.0,1.912612,100.0,0.0,4.0,2.704835,100.0,0.0,0.493323,4.062775,DDoS
tcp,202143.0,2.114673,84.0,0.0,1.0,2.114673,100.0,0.0,0.205968,4.229346,DDoS
udp,12307.0,0.944335,100.0,2.977933,4.0,4.313411,100.0,0.0,1.003494,4.986621,DDoS
tcp,178758.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.058749,0.0,DDoS
udp,81913.0,0.953545,100.0,2.03646,4.0,3.384959,100.0,0.0,0.493132,4.065028,DDoS
udp,42144.0,0.654605,100.0,2.737071,4.0,3.662231,100.0,0.0,0.7299220000000001,4.153424,DDoS
tcp,248257.0,0.144649,17.0,3.717851,1.0,3.862497,100.0,0.0,0.341468,4.007143,DDoS
udp,95594.0,0.968092,83.0,2.033258,4.0,3.4021980000000003,100.0,0.0,0.490743,4.104166,DDoS
tcp,250061.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
udp,76039.0,1.103031,100.0,2.625366,4.0,4.185025,100.0,0.0,0.960995,4.9896,DDoS
tcp,82261.0,0.09674,32.0,0.0,3.0,0.04837,100.0,0.0,0.129371,0.241849,DDoS
tcp,231189.0,1.661906,100.0,0.0,3.0,2.350284,100.0,0.0,0.299078,3.529979,DDoS
udp,234315.0,1.935694,100.0,0.0,4.0,2.736975,100.0,0.0,0.48464,4.151212,DDoS
udp,106788.0,0.647675,19.0,2.773736,4.0,3.689171,100.0,0.0,0.724218,4.17356,DDoS
udp,101342.0,0.632708,92.0,2.762298,4.0,3.657083,100.0,0.0,0.729274,4.104707,DDoS
tcp,58664.0,1.270505,100.0,0.0,3.0,1.270505,100.0,0.0,0.058456,2.54101,DDoS
tcp,98706.0,0.0,97.0,0.0,3.0,0.0,100.0,0.0,0.098515,0.0,DDoS
tcp,197666.0,1.786109,89.0,0.178568,1.0,2.704022,100.0,0.238766,0.407516,4.009633,DDoS
tcp,219495.0,0.10308599999999997,100.0,3.659214,1.0,3.7623,100.0,0.0,0.348158,3.865387,DDoS
tcp,118519.0,0.0,81.0,0.191454,1.0,0.191454,100.0,0.0,5.223187,0.191454,DDoS
tcp,184514.0,1.846204,100.0,0.0,1.0,2.608662,100.0,0.0,0.333046,4.007156,DDoS
udp,32381.0,0.8550530000000001,63.0,2.875359,4.0,3.956854,100.0,0.0,1.012398,4.966055,DDoS
tcp,234980.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
udp,235019.0,1.920486,80.0,0.0,4.0,2.71594,100.0,0.0,0.4909600000000001,4.086074,DDoS
tcp,39157.0,0.0,98.0,0.0,3.0,0.0,100.0,0.0,0.08404099999999999,0.0,DDoS
tcp,106238.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
tcp,209376.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
tcp,54612.0,0.0,67.0,0.0,3.0,0.0,100.0,0.0,0.099128,0.0,DDoS
udp,27343.0,0.632879,100.0,2.760373,4.0,3.655379,100.0,0.0,0.729352,4.107967,DDoS
tcp,68786.0,1.508234,100.0,0.201165,1.0,2.3318830000000004,100.0,0.156912,0.455315,3.482019,DDoS
tcp,221467.0,1.991834,100.0,0.0,3.0,1.991834,100.0,0.0,0.13958199999999998,3.983668,DDoS
tcp,30260.0,1.746968,65.0,0.0,1.0,2.469636,100.0,0.0,0.360379,3.763772,DDoS
tcp,11591.0,0.011493,50.0,0.0,1.0,0.006636,50.0,0.0,0.073672,0.026543,DDoS
udp,178722.0,1.373325,98.0,1.963795,4.0,3.905968,100.0,0.0,1.025109,4.8776470000000005,DDoS
tcp,106684.0,1.7053580000000002,100.0,0.0,1.0,1.073985,100.0,0.0,0.11692,4.021364,DDoS
tcp,118583.0,0.0,74.0,0.0,3.0,0.0,100.0,0.0,0.06749400000000001,0.0,DDoS
udp,29195.0,1.375327,64.0,1.958039,4.0,3.903013,100.0,0.0,1.024464,4.88529,DDoS
udp,143016.0,0.633849,100.0,2.759219,4.0,3.655617,100.0,0.0,0.729492,4.104055000000002,DDoS
tcp,41763.0,0.136932,4.0,0.0,1.0,0.136932,100.0,0.0,0.194933,0.273864,DDoS
tcp,32256.0,1.16906,50.0,0.0,3.0,0.82665,100.0,0.0,0.091329,2.479951,DDoS
udp,260663.0,1.282058,70.0,1.385475,4.0,3.198562,100.0,0.0,0.72949,4.112076999999998,DDoS
udp,30691.0,0.6348560000000001,72.0,2.759305,4.0,3.657075,100.0,0.0,0.729001,4.1144620000000005,DDoS
udp,206660.0,1.95654,88.0,0.0,4.0,2.766962,100.0,0.0,0.484436,4.154054,DDoS
udp,30461.0,0.65058,19.0,2.76959,4.0,3.689515,100.0,0.0,0.72414,4.163073000000002,DDoS
tcp,68719.0,1.306856,32.0,0.210878,1.0,2.059044,100.0,0.0,0.407243,2.9877130000000003,DDoS
tcp,14147.0,1.409202,100.0,0.0,1.0,2.432298,100.0,0.291195,0.464158,3.434126,DDoS
udp,26820.0,0.454303,76.0,3.986988,4.0,4.340704,100.0,0.0,0.839361,4.98205,DDoS
tcp,64293.0,0.273381,95.0,3.007544,1.0,3.394048,100.0,0.0,0.35331,3.595475,DDoS
tcp,119448.0,2.298595,32.0,0.0,3.0,2.298595,100.0,0.0,0.14188900000000002,4.59719,DDoS
udp,139098.0,1.240307,100.0,2.003114,4.0,3.660383,100.0,0.0,1.001563,4.986646,DDoS
tcp,128865.0,0.107723,71.0,3.718033,1.0,3.863701,100.0,0.262606,0.517638,3.975139,DDoS
tcp,50672.0,1.905824,51.0,0.0,3.0,2.69467,100.0,0.0,0.250562,4.090147,DDoS
tcp,254326.0,0.08989,100.0,3.828195,3.0,3.918086,100.0,0.0,0.256452,4.007976,DDoS
tcp,96422.0,1.952864,100.0,0.0,1.0,2.69571,100.0,0.0,0.339071,4.563541000000002,DDoS
tcp,17792.0,1.618591,40.0,0.157828,1.0,2.446837,100.0,0.0,0.349295,3.600362,DDoS
udp,130081.0,0.633767,69.0,2.759895,4.0,3.656175,100.0,0.0,0.7293970000000001,4.104839,DDoS
tcp,98008.0,1.89758,93.0,0.0,3.0,2.634974,100.0,0.0,0.271451,4.392799,DDoS
tcp,241006.0,0.0,100.0,0.294716,1.0,0.294716,100.0,0.0,3.393097,0.294716,DDoS
tcp,11701.0,0.007720999999999999,100.0,0.0,1.0,0.007720999999999999,100.0,0.0,0.217508,0.015441,DDoS
udp,96584.0,1.911875,82.0,0.0,4.0,2.703791,100.0,0.0,0.4935640000000001,4.061472,DDoS
tcp,206287.0,0.0,40.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
udp,129308.0,0.788507,89.0,3.003421,4.0,3.983443,100.0,0.0,0.859576,4.934193,DDoS
tcp,235269.0,0.25045500000000004,75.0,2.964113,1.0,3.318243,100.0,0.0,0.374872,3.501246,DDoS
tcp,146159.0,1.702395,100.0,0.0,1.0,2.931778,100.0,0.240899,0.379293,4.151112,DDoS
udp,249403.0,0.14105299999999998,100.0,4.034679,4.0,4.175739,100.0,0.0,0.482437,4.316799,DDoS
udp,25233.0,1.432591,74.0,0.0,4.0,2.865167,74.0,0.0,0.280312,3.588674,DoS
tcp,103891.0,0.0,61.0,0.0,3.0,0.0,61.0,0.0,0.126662,0.0,DoS
tcp,97443.0,1.772852,75.0,0.0,3.0,1.023557,75.0,0.0,0.179244,4.094227,DoS
tcp,13625.0,0.0,42.0,0.0,3.0,0.0,42.0,0.0,0.05344,0.0,DoS
udp,178130.0,0.022577,54.0,2.547135,4.0,2.585712,54.0,0.0,0.386644,2.615752,DoS
udp,191767.0,1.584429,100.0,0.0,4.0,2.740523,100.0,0.0,0.250778,3.789655,DoS
udp,99363.0,1.581875,92.0,0.0,4.0,2.560921,92.0,0.0,0.344986,4.998487,DoS
udp,107283.0,1.791569,94.0,0.0,4.0,3.583104,94.0,0.0,0.446705,4.490024,DoS
udp,131242.0,2.02755,73.0,0.0,4.0,1.6547150000000002,73.0,0.0,0.189305,4.234717,DoS
udp,100920.0,1.821406,100.0,0.0,4.0,3.218646,100.0,0.0,0.461533,4.9411809999999985,DoS
udp,207682.0,1.054628,82.0,0.0,4.0,2.107697,82.0,0.0,0.327234,2.681012,DoS
tcp,120817.0,0.087033,100.0,0.0,3.0,0.043516,100.0,0.0,0.148452,0.21758200000000005,DoS
tcp,137114.0,0.022816,39.0,0.0975,1.0,0.120316,39.0,0.036746,0.11023800000000003,0.14313199999999998,DoS
udp,211417.0,0.641521,87.0,3.2867300000000004,4.0,3.951566,87.0,0.0,0.268385,4.627342,DoS
tcp,76225.0,0.0,36.0,0.0,3.0,0.0,36.0,0.0,0.054403,0.0,DoS
udp,65620.0,1.7948650000000002,100.0,0.0,4.0,3.589696,100.0,0.0,0.446801,4.494922,DoS
udp,58043.0,1.924641,100.0,0.0,4.0,3.847806,100.0,0.0,0.619029,4.9113190000000015,DoS
udp,137684.0,0.083725,89.0,3.266944,4.0,3.347284,89.0,0.0,0.283839,3.486064,DoS
udp,7904.0,1.785447,94.0,0.0,4.0,3.092086,94.0,0.0,0.243323,4.15215,DoS
udp,165822.0,0.02593,58.0,2.546625,4.0,2.589217,58.0,0.0,0.386331,2.61653,DoS
tcp,38068.0,2.019762,17.0,0.0,3.0,1.16611,17.0,0.0,0.135903,4.664441,DoS
udp,71910.0,1.924772,100.0,0.0,4.0,3.848141000000001,100.0,0.0,0.5882729999999999,4.9092150000000006,DoS
udp,146859.0,0.036039,50.0,3.518816,4.0,3.562782,50.0,0.0,0.280246,3.619159,DoS
udp,158220.0,1.789816,100.0,0.0,4.0,3.579474,100.0,0.0,0.446579,4.4891440000000005,DoS
tcp,1371.0,1.970274,100.0,0.0,3.0,1.137538,100.0,0.0,0.135941,4.550153,DoS
udp,57137.0,1.792629,71.0,0.0,4.0,3.58522,71.0,0.0,0.446785,4.489511,DoS
udp,194392.0,2.078659,100.0,0.0,4.0,2.07723,100.0,0.0,0.178886,4.263428,DoS
udp,149526.0,1.572409,100.0,0.0,4.0,2.72342,100.0,0.0,0.246696,3.646072,DoS
udp,41897.0,1.783197,100.0,0.0,4.0,3.320557,100.0,0.0,0.382754,4.709806,DoS
udp,4204.0,1.244315,100.0,0.0,4.0,1.758434,100.0,0.0,0.306439,2.7135700000000003,DoS
udp,21015.0,2.053288,100.0,0.0,4.0,1.675302,100.0,0.0,0.190832,4.311118,DoS
tcp,68936.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.125127,0.0,DoS
udp,203548.0,0.401706,100.0,3.675155,4.0,4.3506019999999985,100.0,0.0,0.414056,4.720727,DoS
tcp,113955.0,0.036554,83.0,0.0,1.0,0.021104,83.0,0.0,0.107097,0.08441699999999999,DoS
udp,25816.0,2.0533650000000003,100.0,0.0,4.0,1.675374,100.0,0.0,0.190756,4.310808,DoS
udp,204388.0,1.749813,88.0,0.0,4.0,3.051492,88.0,0.0,0.4818060000000001,4.9210660000000015,DoS
tcp,129213.0,0.0,11.0,0.0,3.0,0.0,11.0,0.0,0.118086,0.0,DoS
udp,227624.0,0.531343,89.0,2.539801,4.0,2.84727,89.0,0.0,0.406328,3.908957,DoS
udp,186933.0,1.7537779999999998,100.0,0.0,4.0,3.06088,100.0,0.0,0.471525,4.921832,DoS
udp,1482.0,1.104483,100.0,1.599124,4.0,3.680193,100.0,0.0,0.464826,4.9227120000000015,DoS
udp,117097.0,2.110727,100.0,0.0,4.0,2.10886,100.0,0.0,0.201806,4.34326,DoS
udp,155330.0,0.02511,100.0,2.552652,4.0,2.584067,100.0,0.0,0.386535,2.615544,DoS
udp,77507.0,1.925512,77.0,0.0,4.0,3.849698000000001,77.0,0.0,0.577911,4.9087,DoS
tcp,151513.0,0.163784,94.0,0.0,3.0,0.131814,94.0,0.162743,0.135879,0.373198,DoS
udp,205871.0,1.052257,100.0,0.0,4.0,2.102854,100.0,0.0,0.32671,2.681407,DoS
udp,172544.0,1.7432439999999998,100.0,0.0,4.0,2.951306,100.0,0.0,0.199792,4.536132,DoS
tcp,131546.0,0.033507,92.0,0.07173099999999999,1.0,0.105238,92.0,0.036953,0.110859,0.138746,DoS
udp,96528.0,0.045681,100.0,4.780588,4.0,4.815775,100.0,0.0,0.624047,4.893724,DoS
udp,246538.0,1.6867279999999998,100.0,0.0,4.0,2.056153,100.0,0.0,0.253486,3.724043,DoS
tcp,934.0,0.001312,40.0,0.151646,1.0,0.15295899999999998,40.0,0.034614,0.103843,0.154271,DoS
tcp,118697.0,0.0,90.0,0.0,3.0,0.0,90.0,0.0,0.117039,0.0,DoS
tcp,77747.0,0.105921,73.0,0.0,1.0,0.058222,73.0,0.051164,0.128143,0.269396,DoS
udp,213022.0,1.058306,100.0,0.0,4.0,2.114274,100.0,0.0,0.328618,2.708554,DoS
udp,55030.0,1.783249,62.0,0.0,4.0,3.313305,62.0,0.0,0.384462,4.708743,DoS
udp,116353.0,0.963993,78.0,0.0,4.0,2.155181,78.0,0.0,0.367311,2.60521,DoS
udp,219105.0,1.708535,100.0,0.0,4.0,2.81121,100.0,0.0,0.278918,4.619301,DoS
tcp,83722.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.108828,0.0,DoS
tcp,122684.0,0.072022,58.0,0.0,1.0,0.042534,58.0,0.039489,0.130933,0.184972,DoS
udp,26482.0,1.7811400000000002,100.0,0.0,4.0,2.1814240000000003,100.0,0.0,0.250221,3.645481,DoS
udp,29078.0,0.453743,14.0,1.370837,4.0,2.385196,14.0,0.0,0.404563,2.605118,DoS
udp,57030.0,1.927415,100.0,0.0,4.0,2.72545,100.0,0.0,0.157307,4.124685,DoS
udp,79395.0,0.031317000000000005,97.0,4.081672,4.0,4.118945,97.0,0.0,0.243,4.158299,DoS
udp,155837.0,2.0232080000000003,100.0,0.0,4.0,1.651557,100.0,0.0,0.188691,4.197978,DoS
udp,104747.0,1.575099,100.0,0.0,4.0,2.557874,100.0,0.0,0.345648,4.976534,DoS
tcp,170761.0,2.1314900000000003,100.0,0.0,1.0,3.01315,100.0,0.0,0.170075,4.594355,DoS
tcp,33217.0,0.032902999999999995,100.0,0.0,1.0,0.020359,100.0,0.049657,0.127399,0.084841,DoS
tcp,80905.0,0.0,69.0,0.0,3.0,0.0,69.0,0.0,0.109963,0.0,DoS
tcp,223991.0,0.0,100.0,0.18935,1.0,0.18935,100.0,0.0,5.281225,0.18935,DoS
udp,121906.0,2.106289,82.0,0.0,4.0,2.104446,82.0,0.0,0.202427,4.333472,DoS
udp,153979.0,0.131027,100.0,4.374174,4.0,4.527031,100.0,0.0,0.398468,4.725694,DoS
tcp,68616.0,0.024529,42.0,0.114801,1.0,0.148949,42.0,0.040289,0.100722,0.171306,DoS
udp,142301.0,1.555164,100.0,0.0,4.0,2.693596,100.0,0.0,0.241841,3.599358,DoS
udp,91558.0,1.784315,100.0,0.0,4.0,3.287947,100.0,0.0,0.389791,4.704621,DoS
udp,93882.0,1.813951,100.0,0.0,4.0,2.219955,100.0,0.0,0.215105,3.827216,DoS
udp,197518.0,0.036249,62.0,4.413191,4.0,4.473483,62.0,0.0,0.446644,4.506703,DoS
udp,67715.0,1.925052,85.0,0.0,4.0,3.848696,85.0,0.0,0.5975020000000001,4.910282,DoS
udp,48873.0,1.919258,100.0,0.0,4.0,2.713569,100.0,0.0,0.156949,4.122656,DoS
tcp,229985.0,0.0,100.0,0.195797,1.0,0.195797,100.0,0.0,5.1073309999999985,0.195797,DoS
udp,133231.0,0.015618,100.0,4.781536,4.0,4.801553,100.0,0.0,0.626817,4.824168,DoS
udp,33391.0,0.502784,100.0,2.5108,4.0,3.3782660000000004,100.0,0.0,0.287102,3.738247,DoS
tcp,146544.0,0.016891,100.0,0.0,1.0,0.016773,100.0,0.04073,0.122218,0.036365,DoS
udp,245000.0,1.670825,80.0,0.0,4.0,2.853339,80.0,0.0,0.268834,4.25949,DoS
tcp,168665.0,0.0,50.0,0.0,3.0,0.0,50.0,0.0,0.123532,0.0,DoS
tcp,53380.0,0.0,98.0,0.0,3.0,0.0,98.0,0.0,0.116337,0.0,DoS
udp,250866.0,0.027218,100.0,3.518031,4.0,3.5544870000000004,100.0,0.0,0.28021,3.585828,DoS
tcp,4983.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.130564,0.0,DoS
udp,20023.0,1.669014,100.0,0.0,4.0,3.45123,100.0,0.0,0.458144,4.894616,DoS
udp,238396.0,2.107322,60.0,0.0,4.0,2.1064,60.0,0.0,0.226481,4.300917,DoS
udp,94851.0,1.745685,30.0,0.0,4.0,3.023135,30.0,0.0,0.247661,4.063117,DoS
udp,81213.0,1.810377,100.0,0.0,4.0,2.215834,100.0,0.0,0.21572800000000006,3.809014,DoS
udp,39042.0,1.431592,98.0,0.0,4.0,2.863172,98.0,0.0,0.280269,3.5838910000000004,DoS
tcp,140798.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.139222,0.0,DoS
udp,51898.0,1.869693,77.0,0.0,4.0,3.301616000000001,77.0,0.0,0.4597520000000001,4.967559,DoS
tcp,134319.0,2.061266,56.0,0.0,3.0,1.190073,56.0,0.0,0.115411,4.7602910000000005,DoS
udp,219583.0,0.530313,100.0,2.538578,4.0,2.846817,100.0,0.0,0.406402,3.9062,DoS
tcp,84650.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.165354,0.0,DoS
udp,107685.0,0.021358,100.0,3.549393,4.0,3.568432,100.0,0.0,0.279876,3.603763,DoS
udp,41825.0,1.981752,100.0,0.0,4.0,2.329932,100.0,0.0,0.220999,4.8958580000000005,DoS
tcp,12250.0,1.985922,100.0,0.0,3.0,1.146572,100.0,0.0,0.135828,4.58629,DoS
udp,127881.0,1.571371,100.0,0.0,4.0,2.721683,100.0,0.0,0.246575,3.633149,DoS
udp,49412.0,0.4467930000000001,67.0,1.386227,4.0,2.384979,67.0,0.0,0.404353,2.604782,DoS
tcp,173589.0,0.0,44.0,0.0,3.0,0.0,44.0,0.0,0.124624,0.0,DoS
udp,169636.0,1.744171,100.0,0.0,4.0,3.02077,100.0,0.0,0.223704,4.049664,DoS
udp,230177.0,1.795795,100.0,0.0,4.0,2.987742,100.0,0.0,0.262329,4.799048,DoS
udp,40793.0,1.24058,71.0,0.0,4.0,1.752721,71.0,0.0,0.308357,2.737233,DoS
udp,193448.0,0.035171,100.0,4.420545,4.0,4.478987999999998,100.0,0.0,0.446498,4.511824,DoS
udp,61243.0,0.006858,100.0,3.5696440000000003,4.0,3.57456,100.0,0.0,0.279675,3.586319,DoS
tcp,260956.0,0.0,100.0,0.145975,1.0,0.145975,100.0,0.0,6.850488,0.145975,DoS
udp,2693.0,1.918481,93.0,0.0,4.0,3.487021,93.0,0.0,0.539188,4.825826,DoS
udp,75289.0,2.055244,100.0,0.0,4.0,1.676689,100.0,0.0,0.190361,4.324964,DoS
tcp,146750.0,0.172852,100.0,0.0,3.0,0.086426,100.0,0.0,0.13721,0.432131,DoS
udp,115829.0,0.07405700000000001,100.0,3.279928,4.0,3.346107,100.0,0.0,0.284076,3.459696,DoS
tcp,214313.0,0.013894,100.0,0.119521,1.0,0.133415,100.0,0.03583,0.107491,0.147309,DoS
udp,197314.0,0.378426,97.0,3.627872,4.0,3.857943,97.0,0.0,0.278306,4.513245,DoS
udp,29154.0,0.022884,86.0,4.094446,4.0,4.123735,86.0,0.0,0.24300700000000006,4.150218,DoS
udp,48276.0,1.570546,100.0,0.0,4.0,2.718597,100.0,0.0,0.231755,3.714032,DoS
udp,137694.0,0.07724,89.0,3.266944,4.0,3.3433589999999995,89.0,0.0,0.283839,3.470364,DoS
udp,27300.0,1.241892,61.0,0.0,4.0,1.75468,61.0,0.0,0.30758800000000003,2.729426,DoS
udp,139297.0,0.07091900000000001,100.0,3.2848370000000005,4.0,3.3520220000000003,100.0,0.0,0.283828,3.470785,DoS
udp,185637.0,0.03531,66.0,3.498781,4.0,3.551069,66.0,0.0,0.280444,3.597778,DoS
udp,62176.0,1.924854,100.0,0.0,4.0,3.848244,100.0,0.0,0.609699,4.911534,DoS
udp,107143.0,2.049636,100.0,0.0,4.0,1.672238,100.0,0.0,0.190064,4.3074309999999985,DoS
tcp,121239.0,0.069386,100.0,0.0,1.0,0.043909,100.0,0.046527,0.147604,0.179098,DoS
udp,1744.0,0.029246,100.0,4.001597,4.0,4.046308,100.0,0.0,0.247627,4.076924,DoS
udp,241856.0,1.704925,36.0,0.0,4.0,2.810543,36.0,0.0,0.279149,4.601469,DoS
udp,240841.0,2.110755,35.0,0.0,4.0,2.109716,35.0,0.0,0.227468,4.3131010000000005,DoS
udp,194761.0,0.259313,100.0,3.627759,4.0,3.788892,100.0,0.0,0.28139899999999995,4.237851,DoS
tcp,260551.0,0.0,100.0,0.109198,1.0,0.109198,100.0,0.0,9.157677,0.109198,DoS
udp,92552.0,1.783052,78.0,0.0,4.0,3.08803,78.0,0.0,0.230693,4.15224,DoS
udp,233570.0,1.767742,100.0,0.0,4.0,2.964152,100.0,0.0,0.26357800000000003,4.67547,DoS
udp,41640.0,2.052577,100.0,0.0,4.0,1.674762,100.0,0.0,0.190546,4.307626,DoS
udp,32361.0,1.241052,100.0,0.0,4.0,1.753553,100.0,0.0,0.307744,2.727944,DoS
udp,141222.0,1.57093,100.0,0.0,4.0,2.720912,100.0,0.0,0.246738,3.635873,DoS
tcp,119757.0,2.038208,100.0,0.0,1.0,1.193337,100.0,0.0,0.117258,4.723441,DoS
udp,204030.0,0.560066,100.0,3.285872,4.0,3.835018,100.0,0.0,0.273146,4.627905,DoS
tcp,106680.0,1.893001,100.0,0.0,3.0,0.946501,100.0,0.0,0.118792,4.7325040000000005,DoS
udp,247618.0,0.374882,100.0,4.101181,4.0,4.4148489999999985,100.0,0.0,0.230776,4.941838,DoS
tcp,43241.0,0.051454,82.0,0.039323,1.0,0.090778,82.0,0.043869,0.13079000000000002,0.142232,DoS
udp,96267.0,1.815579,100.0,0.0,4.0,2.221833,100.0,0.0,0.214652,3.83585,DoS
tcp,61675.0,0.016384,71.0,0.0,3.0,0.009459,71.0,0.0,0.05316,0.037837,DoS
tcp,239539.0,0.0,100.0,0.1792,1.0,0.1792,100.0,0.0,5.580358,0.1792,DoS
udp,17100.0,1.243505,100.0,0.0,4.0,1.75713,100.0,0.0,0.307249,2.721025,DoS
udp,133562.0,1.785076,69.0,0.0,4.0,3.14467,69.0,0.0,0.461523,4.916958,DoS
udp,257453.0,1.457703,100.0,0.0,4.0,2.518685,100.0,0.0,0.25811300000000004,3.523798,DoS
udp,116089.0,2.108779,100.0,0.0,4.0,2.107024,100.0,0.0,0.201715,4.335701,DoS
udp,192296.0,1.753502,84.0,0.0,4.0,3.06082,84.0,0.0,0.474498,4.921263,DoS
udp,255471.0,1.464133,100.0,0.0,4.0,2.528889,100.0,0.0,0.25563600000000003,3.550146,DoS
udp,69511.0,1.94074,38.0,0.0,4.0,2.7446080000000004,38.0,0.0,0.157957,4.123997,DoS
udp,74074.0,2.05207,87.0,0.0,4.0,1.673992,87.0,0.0,0.190373,4.322952,DoS
tcp,42.0,0.93418,100.0,0.0,3.0,0.46709,100.0,0.0,0.16376400000000002,2.335451,DoS
udp,8726.0,1.91807,55.0,0.0,4.0,3.486768,55.0,0.0,0.533992,4.819036,DoS
udp,39943.0,2.053045,100.0,0.0,4.0,1.6751470000000002,100.0,0.0,0.190566,4.308457,DoS
tcp,230106.0,0.0,100.0,0.177482,1.0,0.177482,100.0,0.0,5.634374,0.177482,DoS
udp,78564.0,1.925617,100.0,0.0,4.0,3.849915,100.0,0.0,0.5765899999999999,4.908773,DoS
tcp,217027.0,0.022658,100.0,0.0,1.0,0.019916,100.0,0.046963,0.14068699999999998,0.055111,DoS
udp,138392.0,1.817954,100.0,0.0,4.0,1.48381,100.0,0.0,0.201562,3.787304,DoS
tcp,78885.0,0.020431,100.0,0.0,3.0,0.011796,100.0,0.0,0.053054,0.047184,DoS
tcp,26741.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.068576,0.0,DoS
udp,186456.0,1.783209,56.0,0.0,4.0,2.156138,56.0,0.0,0.22693600000000005,4.111634,DoS
tcp,261810.0,0.0,100.0,0.143767,1.0,0.143767,100.0,0.0,6.955699000000001,0.143767,DoS
udp,59771.0,1.565963,100.0,0.0,4.0,2.711336,100.0,0.0,0.232565,3.68345,DoS
udp,132955.0,0.100928,53.0,4.454104,4.0,4.592196,53.0,0.0,0.393018,4.728897,DoS
udp,224599.0,1.7757919999999998,100.0,0.0,4.0,3.075556,100.0,0.0,0.230879,4.126258999999999,DoS
udp,168894.0,1.755364,100.0,0.0,4.0,3.065969,100.0,0.0,0.46423,4.921975,DoS
udp,229823.0,1.741118,100.0,0.0,4.0,2.111672,100.0,0.0,0.241395,3.961672,DoS
tcp,113326.0,0.036406,100.0,0.0,1.0,0.021019,100.0,0.0,0.107027,0.084075,DoS
tcp,131396.0,2.042842,100.0,0.0,3.0,1.179435,100.0,0.0,0.115916,4.7177419999999985,DoS
udp,106290.0,1.783152,46.0,0.0,4.0,3.088266,46.0,0.0,0.230712,4.1426680000000005,DoS
tcp,4174.0,0.0,70.0,0.0,3.0,0.0,70.0,0.0,0.053557000000000014,0.0,DoS
udp,31819.0,0.451813,98.0,1.3719940000000002,4.0,2.381907,98.0,0.0,0.404654,2.605426,DoS
