proto,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,category
udp,212318.0,2.083521,100.0,0.0,4.0,2.930205,100.0,0.0,0.691951,4.663663,DDoS
udp,140226.0,0.643185,84.0,2.778755,4.0,3.687772,100.0,0.0,0.7246319999999999,4.170472,DDoS
udp,186060.0,1.26443,100.0,1.368587,4.0,3.153386,100.0,0.0,0.654512,4.14088,DDoS
tcp,43470.0,0.035275,86.0,0.088141,1.0,0.123415,100.0,0.083227,0.249681,0.15869,DDoS
tcp,115.0,0.947711,46.0,0.0,1.0,0.670175,100.0,0.263068,0.372736,2.01044,DDoS
tcp,122123.0,0.101044,100.0,0.0,1.0,0.101044,100.0,0.0,0.202103,0.202089,DDoS
tcp,89076.0,1.41415,100.0,0.0,3.0,1.999875,100.0,0.0,0.32923800000000003,3.010148,DDoS
tcp,15035.0,1.668287,22.0,0.0,1.0,2.358385,100.0,0.0,0.378108,3.594952,DDoS
udp,38081.0,0.998223,81.0,2.021368,4.0,3.432756,100.0,0.0,0.4857800000000001,4.16415,DDoS
tcp,48844.0,0.046977,90.0,0.0,1.0,0.046977,100.0,0.0,0.188991,0.093954,DDoS
tcp,103076.0,2.210014,17.0,0.165139,1.0,2.375154,100.0,0.0,0.209048,4.585168,DDoS
tcp,40723.0,1.185639,100.0,0.0,3.0,0.8383729999999999,100.0,0.0,0.076559,2.515119,DDoS
udp,203897.0,1.923659,100.0,0.0,4.0,2.720422,100.0,0.0,0.490652,4.093844,DDoS
udp,90794.0,1.2039799999999998,94.0,2.01066,4.0,3.647763,100.0,0.0,0.400663,4.871617,DDoS
udp,150295.0,1.4135030000000002,79.0,1.374119,4.0,3.359064,100.0,0.0,0.623058,4.5564290000000005,DDoS
tcp,227498.0,0.060076,56.0,3.335193,3.0,3.3952760000000004,100.0,0.0,0.205888,3.455359,DDoS
tcp,101534.0,1.552243,100.0,0.0,3.0,1.097602,100.0,0.0,0.071672,3.2928050000000004,DDoS
udp,88912.0,0.952224,81.0,2.008163,4.0,3.354807,100.0,0.0,0.495001,4.030753,DDoS
udp,241882.0,1.656596,100.0,0.0,4.0,2.028357,100.0,0.0,0.410945,4.057815,DDoS
tcp,257670.0,0.071521,100.0,3.871852,3.0,3.943373,100.0,0.0,0.256438,4.014894,DDoS
tcp,196504.0,0.106197,82.0,3.390936,3.0,3.4971370000000004,100.0,0.0,0.283587,3.603338,DDoS
udp,68922.0,1.368459,23.0,1.971646,4.0,3.906939,100.0,0.0,1.0244719999999998,4.874615,DDoS
udp,110913.0,0.972262,72.0,2.025055,4.0,3.399896,100.0,0.0,0.490795,4.1046190000000005,DDoS
udp,252428.0,1.939597,100.0,0.0,4.0,2.742395,100.0,0.0,0.4846,4.1636739999999985,DDoS
tcp,25479.0,1.745725,100.0,0.0,1.0,2.46807,100.0,0.0,0.353658,3.755079,DDoS
tcp,13968.0,0.049416,77.0,3.069731,1.0,3.106557,100.0,0.0,0.403102,3.176407,DDoS
tcp,174028.0,0.0,25.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
udp,127058.0,1.908241,97.0,0.0,4.0,2.698656,100.0,0.0,0.493544,4.05159,DDoS
udp,138624.0,1.366397,35.0,1.97836,4.0,3.910722,100.0,0.0,0.951571,4.883227,DDoS
tcp,231461.0,1.708123,100.0,0.0,1.0,2.4134290000000003,100.0,0.0,0.373822,3.709841,DDoS
tcp,199582.0,1.426366,89.0,0.0,3.0,2.01717,100.0,0.0,0.32682,3.032731,DDoS
tcp,182160.0,0.0,82.0,0.244327,1.0,0.244327,100.0,0.0,4.092875,0.244327,DDoS
tcp,169720.0,0.100391,92.0,3.833712,1.0,3.929030000000001,100.0,0.245833,0.314325,4.067802,DDoS
udp,113909.0,0.727885,100.0,2.578657,4.0,3.607744,100.0,0.0,0.738759,4.143682,DDoS
tcp,157118.0,1.419989,100.0,0.0,3.0,2.006907,100.0,0.0,0.323364,3.0719990000000004,DDoS
udp,96997.0,1.909507,34.0,0.0,4.0,2.700444,100.0,0.0,0.493498,4.055758,DDoS
tcp,240957.0,0.028502,100.0,3.850935,3.0,3.879454,100.0,0.0,0.252216,3.907972,DDoS
udp,12698.0,0.460154,100.0,3.993971,4.0,4.338874,100.0,0.0,0.8384290000000001,4.98923,DDoS
tcp,77109.0,0.0,84.0,0.0,3.0,0.0,100.0,0.0,0.098025,0.0,DDoS
udp,134224.0,1.3662379999999998,60.0,1.979157,4.0,3.911291,100.0,0.0,1.024749,4.884623,DDoS
udp,61221.0,0.631189,3.0,2.764841,4.0,3.657471,100.0,0.0,0.729103,4.106562,DDoS
tcp,235697.0,0.043879,18.0,3.816926,3.0,3.860805000000001,100.0,0.0,0.25150900000000004,3.904684,DDoS
udp,90155.0,0.884882,82.0,3.08575,4.0,4.336867,100.0,0.0,0.864949,4.985936,DDoS
tcp,131339.0,0.079829,100.0,3.607879,3.0,3.687707,100.0,0.0,0.270041,3.767536,DDoS
udp,243051.0,1.233741,100.0,2.026983,4.0,3.260724,100.0,0.0,0.4678270000000001,4.494465,DDoS
udp,176008.0,1.924983,82.0,0.0,4.0,2.722261,100.0,0.0,0.490872,4.101035,DDoS
tcp,81824.0,1.6729889999999998,38.0,0.0,3.0,2.360526,100.0,0.0,0.28359,3.679618,DDoS
tcp,66313.0,1.376389,100.0,0.0,3.0,1.376389,100.0,0.0,0.057801,2.752778,DDoS
tcp,28491.0,1.103285,67.0,0.0,1.0,0.938363,100.0,0.0,0.103722,2.487111,DDoS
udp,180164.0,1.863528,83.0,0.0,4.0,2.632562,100.0,0.0,0.418767,4.055219,DDoS
udp,49251.0,0.300611,49.0,3.4998970000000003,4.0,3.92494,100.0,0.0,0.6017140000000001,4.144868,DDoS
udp,99100.0,0.822501,100.0,2.979636,4.0,3.982499,100.0,0.0,1.003103,4.994286,DDoS
udp,26873.0,0.315515,24.0,3.479859,4.0,3.925928,100.0,0.0,0.598817,4.158641,DDoS
tcp,2519.0,1.510949,100.0,0.0,1.0,2.607002,100.0,0.0,0.35391500000000004,3.683661,DDoS
udp,25101.0,0.972833,40.0,2.02703,4.0,3.402631,100.0,0.0,0.490336,4.110416000000002,DDoS
tcp,102144.0,0.046288,100.0,3.670205,3.0,3.716503,100.0,0.0,0.270775,3.7628,DDoS
udp,94053.0,0.8259569999999999,100.0,3.209725,4.0,4.377482,100.0,0.0,0.923869,4.9851779999999986,DDoS
udp,15199.0,0.973169,100.0,2.02863,4.0,3.404612,100.0,0.0,0.490551,4.116894,DDoS
udp,117285.0,0.82255,100.0,2.982116,4.0,3.986926,100.0,0.0,1.002818,4.996925,DDoS
tcp,192185.0,0.0,43.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
tcp,167784.0,0.120397,100.0,0.0,1.0,0.200413,100.0,0.083092,0.176787,0.321201,DDoS
tcp,41765.0,2.226626,100.0,0.0,3.0,2.226626,100.0,0.0,0.136187,4.453252,DDoS
tcp,127570.0,1.859479,67.0,0.0,3.0,2.6279630000000003,100.0,0.0,0.253841,4.024739,DDoS
tcp,31729.0,0.149834,100.0,0.0,1.0,0.086507,100.0,0.0,0.095163,0.346026,DDoS
udp,260755.0,0.012109,93.0,4.06546,4.0,4.077569,100.0,0.0,0.491105,4.089679,DDoS
tcp,246461.0,0.0,80.0,0.267115,1.0,0.267115,100.0,0.0,3.743706,0.267115,DDoS
udp,124602.0,1.876385,100.0,0.986839,4.0,3.640377,100.0,0.0,1.005314,4.984009,DDoS
udp,154931.0,0.646676,100.0,2.770114,4.0,3.683712,100.0,0.0,0.724861,4.176437,DDoS
udp,27999.0,0.648414,100.0,2.774055,4.0,3.690914,100.0,0.0,0.7238979999999999,4.163064,DDoS
tcp,151466.0,0.025364,100.0,4.008219,3.0,4.033544999999998,100.0,0.0,0.2084,4.058871,DDoS
tcp,31416.0,0.0,96.0,0.0,3.0,0.0,100.0,0.0,0.094573,0.0,DDoS
tcp,44123.0,0.0,45.0,0.0,3.0,0.0,100.0,0.0,0.084411,0.0,DDoS
tcp,125608.0,0.102059,63.0,0.0,1.0,0.102059,100.0,0.0,0.202719,0.204118,DDoS
tcp,79020.0,1.575151,55.0,0.0,3.0,2.219001,100.0,0.0,0.306093,3.49785,DDoS
udp,196041.0,1.924579,100.0,0.0,4.0,2.72171,100.0,0.0,0.490678,4.097486,DDoS
udp,143756.0,1.954427,100.0,0.0,4.0,2.763893,100.0,0.0,0.484395,4.164611,DDoS
udp,89515.0,1.913307,100.0,0.0,4.0,2.70582,100.0,0.0,0.493444,4.062729,DDoS
tcp,8752.0,0.085677,100.0,3.4763550000000003,1.0,3.57073,100.0,0.0,0.354209,3.683721,DDoS
tcp,66578.0,0.192399,89.0,3.968376,3.0,4.160772,100.0,0.0,0.204839,4.353168,DDoS
tcp,132913.0,2.255761,100.0,0.0,3.0,2.255761,100.0,0.0,0.14385699999999998,4.511522,DDoS
udp,61567.0,0.821809,97.0,2.976433,4.0,3.982706,100.0,0.0,1.002985,4.9894440000000015,DDoS
udp,146669.0,0.733644,31.0,3.004403,4.0,3.939901,100.0,0.0,0.868376,4.796215,DDoS
tcp,172520.0,0.143421,56.0,3.670798,1.0,3.859431,100.0,0.0,0.3178,4.018318,DDoS
tcp,42993.0,0.143205,79.0,0.0,1.0,0.143205,100.0,0.0,0.201108,0.28641,DDoS
udp,197466.0,1.776895,100.0,0.0,4.0,2.149073,100.0,0.0,0.230271,4.0928010000000015,DoS
udp,47722.0,1.3259530000000002,100.0,0.0,4.0,1.325252,100.0,0.0,0.301207,2.733622,DoS
udp,74186.0,0.127314,100.0,3.258034,4.0,3.376058,100.0,0.0,0.282656,3.582387,DoS
tcp,62986.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.124909,0.0,DoS
udp,164541.0,0.026058,91.0,3.632151,4.0,3.659738,91.0,0.0,0.287537,3.701483,DoS
udp,212217.0,2.051901,100.0,0.0,4.0,2.051601,100.0,0.0,0.181617,4.152758,DoS
udp,126169.0,2.1072990000000003,100.0,0.0,4.0,2.105592,100.0,0.0,0.202903,4.331137,DoS
udp,80824.0,1.794804,100.0,0.0,4.0,3.589576,100.0,0.0,0.446806,4.494745,DoS
tcp,180139.0,0.0,86.0,0.0,3.0,0.0,86.0,0.0,0.161859,0.0,DoS
tcp,61364.0,0.009334,90.0,0.0,1.0,0.007427,90.0,0.056084,0.164709,0.021881,DoS
tcp,181180.0,0.0,66.0,0.0,3.0,0.0,66.0,0.0,0.16121,0.0,DoS
tcp,98543.0,0.010894,100.0,0.0,1.0,0.008873,100.0,0.052824,0.163917,0.023385,DoS
udp,78645.0,1.32368,69.0,0.0,4.0,1.322673,69.0,0.0,0.304194,2.74632,DoS
udp,6347.0,1.244264,100.0,0.0,4.0,1.758357,100.0,0.0,0.30646100000000004,2.714707,DoS
udp,67694.0,1.924757,85.0,0.0,4.0,3.848079,85.0,0.0,0.5975020000000001,4.910282,DoS
tcp,127415.0,0.026845,77.0,0.111111,1.0,0.137956,77.0,0.034725,0.104176,0.164801,DoS
udp,209930.0,0.62411,59.0,3.285229,4.0,3.931124,59.0,0.0,0.2692,4.628402,DoS
tcp,214496.0,0.013223,100.0,0.119437,1.0,0.132659,100.0,0.035875,0.107626,0.14588199999999998,DoS
udp,248017.0,0.36983,100.0,4.101612,4.0,4.4024800000000015,100.0,0.0,0.230978,4.923414,DoS
udp,155355.0,0.021839,100.0,2.5526560000000003,4.0,2.581056,100.0,0.0,0.386535,2.60048,DoS
tcp,136381.0,2.032446,26.0,0.0,3.0,1.173434,26.0,0.0,0.115149,4.693734,DoS
udp,105233.0,2.113188,27.0,0.0,4.0,2.111417,27.0,0.0,0.200482,4.345149,DoS
tcp,32280.0,2.010828,100.0,0.0,1.0,1.175439,100.0,0.0,0.135872,4.658159,DoS
udp,80760.0,0.1288,41.0,3.259485,4.0,3.377098,41.0,0.0,0.282682,3.582565,DoS
udp,112939.0,1.807098,87.0,0.0,4.0,3.193428,87.0,0.0,0.461412,4.924481,DoS
udp,140662.0,1.570898,83.0,0.0,4.0,2.720857,83.0,0.0,0.246743,3.635657,DoS
tcp,211782.0,0.0,58.0,0.09149,1.0,0.09149,58.0,0.0,10.930157,0.09149,DoS
udp,1821.0,1.917963,67.0,0.0,4.0,3.48746,67.0,0.0,0.540118,4.827659,DoS
tcp,98649.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.129171,0.0,DoS
udp,168573.0,0.028266000000000006,23.0,3.63251,4.0,3.661057,23.0,0.0,0.287454,3.706921,DoS
tcp,13274.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.096796,0.0,DoS
udp,101810.0,1.818738,100.0,0.0,4.0,2.225488,100.0,0.0,0.213694,3.849898000000001,DoS
udp,53849.0,0.33135,93.0,3.048067,4.0,3.573463,93.0,0.0,0.217347,3.96616,DoS
tcp,183620.0,0.0,45.0,0.0,3.0,0.0,45.0,0.0,0.115741,0.0,DoS
udp,229136.0,1.7421,46.0,0.0,4.0,2.113445,46.0,0.0,0.241015,3.958609,DoS
udp,222804.0,2.071739,100.0,0.0,4.0,2.070923,100.0,0.0,0.184661,4.224063,DoS
tcp,214378.0,0.013900999999999998,100.0,0.119482,1.0,0.133383,100.0,0.03583,0.107491,0.147284,DoS
tcp,228013.0,0.0,100.0,0.17061500000000002,1.0,0.17061500000000002,100.0,0.0,5.861149,0.17061500000000002,DoS
udp,44538.0,1.746302,100.0,0.0,4.0,3.024187,100.0,0.0,0.247581,4.075413,DoS
tcp,88800.0,0.021032,53.0,0.11921099999999997,1.0,0.14047,53.0,0.040322,0.100462,0.16911500000000002,DoS
udp,105971.0,1.818077,100.0,0.0,4.0,2.224653,100.0,0.0,0.213153,3.848576,DoS
udp,154418.0,1.791033,100.0,0.0,4.0,3.581918,100.0,0.0,0.446593,4.492116,DoS
tcp,125261.0,2.039426,100.0,0.0,3.0,1.177463,100.0,0.0,0.116586,4.709853,DoS
tcp,21736.0,0.0,30.0,0.0,3.0,0.0,30.0,0.0,0.127801,0.0,DoS
udp,254521.0,0.20192,100.0,4.094606,4.0,4.2842449999999985,100.0,0.0,0.234929,4.563951,DoS
udp,155250.0,0.5605720000000001,100.0,3.292488,4.0,3.688252,100.0,0.0,0.323843,4.647057,DoS
udp,216273.0,2.115159,100.0,0.0,4.0,2.11416,100.0,0.0,0.217868,4.320284,DoS
tcp,240122.0,0.0,100.0,0.195299,1.0,0.195299,100.0,0.0,5.120354,0.195299,DoS
udp,11998.0,1.794087,74.0,0.0,4.0,3.588089,74.0,0.0,0.446828,4.4962849999999985,DoS
udp,247513.0,0.374968,24.0,4.100923000000001,4.0,4.414773,24.0,0.0,0.230963,4.941864,DoS
tcp,235783.0,0.0,100.0,0.162943,1.0,0.162943,100.0,0.0,6.1371150000000005,0.162943,DoS
udp,17416.0,1.220716,100.0,1.745211,4.0,4.186555,100.0,0.0,0.586633,4.81375,DoS
udp,63840.0,1.934806,94.0,0.0,4.0,2.736181,94.0,0.0,0.157634,4.118325,DoS
udp,173065.0,1.779457,100.0,0.0,4.0,3.081892,100.0,0.0,0.230924,4.13335,DoS
udp,38494.0,0.834619,100.0,1.891853,4.0,3.307874,100.0,0.0,0.217706,4.054105,DoS
udp,134290.0,1.530299,97.0,0.0,4.0,2.53264,97.0,0.0,0.350565,4.828371,DoS
tcp,170947.0,0.054637,87.0,0.0,1.0,0.031545,87.0,0.0,0.113643,0.126179,DoS
udp,23637.0,0.021642,100.0,4.095733999999998,4.0,4.123806,100.0,0.0,0.242986,4.148402,DoS
udp,236597.0,1.703875,100.0,0.0,4.0,2.808795,100.0,0.0,0.279278,4.598403,DoS
udp,235678.0,2.110086,88.0,0.0,4.0,2.109203,88.0,0.0,0.225392,4.304714,DoS
tcp,35185.0,0.018273,100.0,0.0,1.0,0.01055,100.0,0.0,0.053207,0.0422,DoS
udp,81927.0,1.81055,100.0,0.0,4.0,2.21587,100.0,0.0,0.215677,3.817149,DoS
udp,34996.0,2.053688,60.0,0.0,4.0,1.6754639999999998,60.0,0.0,0.190632,4.319632,DoS
udp,105293.0,1.816634,100.0,0.0,4.0,3.210907,100.0,0.0,0.461422,4.93731,DoS
tcp,255005.0,0.0,58.0,0.181783,1.0,0.181783,58.0,0.0,5.501064,0.181783,DoS
tcp,218299.0,0.0,43.0,0.0,3.0,0.0,43.0,0.0,0.109704,0.0,DoS
tcp,36900.0,0.0,28.0,0.0,3.0,0.0,28.0,0.0,0.069109,0.0,DoS
udp,117455.0,0.964823,26.0,0.0,4.0,2.157172,26.0,0.0,0.367484,2.605038,DoS
udp,200168.0,0.027076,36.0,3.986801,4.0,4.023619999999998,36.0,0.0,0.247836,4.051189,DoS
udp,210713.0,1.765337,100.0,0.0,4.0,2.136766,100.0,0.0,0.233899,4.053097,DoS
udp,162242.0,2.019274,55.0,0.0,4.0,1.648243,55.0,0.0,0.188645,4.1982610000000005,DoS
udp,238193.0,1.7043549999999998,92.0,0.0,4.0,2.809745,92.0,0.0,0.279289,4.599648,DoS
udp,158616.0,0.021467,100.0,2.551837,4.0,2.581379,100.0,0.0,0.386558,2.601213,DoS
udp,185660.0,2.115043,100.0,0.0,4.0,2.113969,100.0,0.0,0.211972,4.323263,DoS
tcp,212756.0,0.024081,100.0,0.115638,1.0,0.139719,100.0,0.035848000000000005,0.107099,0.1638,DoS
tcp,141548.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.132942,0.0,DoS
tcp,74916.0,0.0,25.0,0.0,3.0,0.0,25.0,0.0,0.125334,0.0,DoS
tcp,73708.0,0.025865,52.0,0.0,1.0,0.025719,52.0,0.027357,0.053054,0.055321,DoS
tcp,26610.0,0.0,70.0,0.0,3.0,0.0,70.0,0.0,0.127611,0.0,DoS
udp,130924.0,1.827589,100.0,0.0,4.0,1.491632,100.0,0.0,0.202267,3.810229,DoS
udp,242729.0,1.57155,92.0,0.0,4.0,2.721858,92.0,0.0,0.290982,3.646432,DoS
tcp,143094.0,0.011182,100.0,0.0,3.0,0.006456,100.0,0.0,0.121769,0.025824,DoS
udp,259386.0,0.027558,100.0,4.128485,4.0,4.1560440000000005,100.0,0.0,0.239862,4.183602,DoS
udp,4520.0,1.787834,62.0,0.0,4.0,3.0962810000000003,62.0,0.0,0.243535,4.1694510000000005,DoS
udp,236929.0,2.1172470000000003,56.0,0.0,4.0,2.116353,56.0,0.0,0.225861,4.3197160000000006,DoS
tcp,119002.0,0.059997,82.0,0.0,1.0,0.039215,82.0,0.04718,0.149488,0.15489,DoS
udp,111359.0,1.781921,62.0,0.0,4.0,3.085957,62.0,0.0,0.230706,4.153688,DoS
tcp,89186.0,0.0,85.0,0.0,3.0,0.0,85.0,0.0,0.164072,0.0,DoS
tcp,119899.0,0.061448,100.0,0.0,1.0,0.03747,100.0,0.05288,0.13063699999999998,0.15828699999999998,DoS
tcp,142246.0,0.025302,100.0,0.0,1.0,0.022532,100.0,0.040498,0.121655,0.061342,DoS
udp,109013.0,0.031357,100.0,4.783322,4.0,4.813618,100.0,0.0,0.6251800000000001,4.865267,DoS
udp,83969.0,0.120514,100.0,3.270943,4.0,3.374174,100.0,0.0,0.282842,3.568972,DoS
udp,52928.0,0.34203,100.0,3.022357,4.0,3.5674879999999995,100.0,0.0,0.217351,3.967805,DoS
tcp,13212.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.096858,0.0,DoS
udp,224150.0,1.7074189999999998,100.0,0.0,4.0,2.81052,100.0,0.0,0.279006,4.614614,DoS
udp,38730.0,2.050972,81.0,0.0,4.0,1.673347,81.0,0.0,0.190582,4.30935,DoS
udp,207629.0,1.054693,82.0,0.0,4.0,2.107774,82.0,0.0,0.327234,2.68841,DoS
udp,3004.0,1.536454,100.0,0.0,4.0,2.92613,100.0,0.0,0.28475100000000003,4.565533,DoS
udp,50839.0,0.024748,100.0,4.0938370000000015,4.0,4.126083,100.0,0.0,0.242936,4.153819,DoS
tcp,82080.0,0.0,86.0,0.0,3.0,0.0,86.0,0.0,0.054619000000000015,0.0,DoS
udp,218745.0,1.7087150000000002,91.0,0.0,4.0,2.811404,91.0,0.0,0.278908,4.619953,DoS
udp,213023.0,0.532468,100.0,2.541702,4.0,2.846706,100.0,0.0,0.406359,3.910562,DoS
udp,182291.0,1.7901740000000002,70.0,0.0,4.0,3.58005,70.0,0.0,0.446608,4.495288,DoS
udp,202772.0,1.775421,78.0,0.0,4.0,3.074943,78.0,0.0,0.230939,4.123809,DoS
udp,31968.0,1.645634,100.0,0.0,4.0,2.013031,100.0,0.0,0.220885,3.502139,DoS
tcp,182201.0,0.1002,100.0,0.0,3.0,0.0501,100.0,0.0,0.12900699999999998,0.2505,DoS
udp,188877.0,0.558492,100.0,3.278379,4.0,3.6779,100.0,0.0,0.283135,4.637496,DoS
tcp,258820.0,0.0,100.0,0.218684,1.0,0.218684,100.0,0.0,4.572808,0.218684,DoS
udp,6145.0,1.244391,100.0,0.0,4.0,1.758534,100.0,0.0,0.306458,2.714613,DoS
udp,176268.0,1.050583,95.0,0.0,4.0,2.098816,95.0,0.0,0.319758,2.714236,DoS
tcp,202944.0,2.120479,95.0,0.0,1.0,1.525524,95.0,0.0,0.12726500000000002,4.524182,DoS
udp,140353.0,1.521903,100.0,0.0,4.0,2.522894,100.0,0.0,0.351576,4.801337,DoS
tcp,52110.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.054819000000000014,0.0,DoS
udp,183602.0,0.270598,100.0,3.997942,4.0,4.436932,100.0,0.0,0.407204,4.726392,DoS
udp,86280.0,1.746403,100.0,0.0,4.0,3.024462,100.0,0.0,0.247483,4.061491,DoS
udp,110132.0,1.550914,100.0,0.0,4.0,2.686245,100.0,0.0,0.237528,3.5903150000000004,DoS
tcp,34758.0,0.0,97.0,0.0,3.0,0.0,97.0,0.0,0.050769,0.0,DoS
udp,147108.0,1.812699,13.0,0.0,4.0,1.479601,13.0,0.0,0.200773,3.770612,DoS
udp,196818.0,0.0364,100.0,4.417802,4.0,4.478456,100.0,0.0,0.446561,4.511699,DoS
tcp,261132.0,0.0,100.0,0.163875,1.0,0.163875,100.0,0.0,6.1022120000000015,0.163875,DoS
tcp,41616.0,0.069369,67.0,0.0,1.0,0.043268,67.0,0.049925,0.127402,0.178948,DoS
udp,40979.0,1.7960189999999998,19.0,0.0,4.0,3.591991,19.0,0.0,0.446702,4.499573000000002,DoS
udp,167452.0,1.566144,63.0,0.0,4.0,2.712142,63.0,0.0,0.246061,3.661149,DoS
tcp,150489.0,1.757987,100.0,0.0,3.0,1.014974,100.0,0.0,0.17848599999999998,4.0598980000000005,DoS
udp,124829.0,1.571767,100.0,0.0,4.0,2.722371,100.0,0.0,0.246696,3.634023,DoS
udp,200259.0,1.583027,100.0,0.0,4.0,2.738897,100.0,0.0,0.252554,3.772474,DoS
udp,74562.0,1.925173,100.0,0.0,4.0,3.849047,100.0,0.0,0.582468,4.906653,DoS
udp,86070.0,1.552759,82.0,0.0,4.0,2.68943,82.0,0.0,0.234952,3.596662,DoS
udp,153062.0,1.7906220000000002,61.0,0.0,4.0,2.16569,61.0,0.0,0.221254,4.123608,DoS
udp,33790.0,1.74578,100.0,0.0,4.0,3.02338,100.0,0.0,0.24780700000000006,4.060395,DoS
udp,104370.0,1.740472,97.0,0.01138,4.0,3.02551,97.0,0.0,0.247615,4.062551999999998,DoS
udp,49540.0,0.004187,100.0,3.5733589999999995,4.0,3.576775,100.0,0.0,0.279647,3.58359,DoS
udp,143504.0,1.815581,61.0,0.0,4.0,1.482079,61.0,0.0,0.201094,3.766354,DoS
tcp,152110.0,0.007006999999999999,62.0,0.0,1.0,0.004045,62.0,0.0,0.123069,0.016181,DoS
tcp,90076.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.054825,0.0,DoS
udp,231319.0,1.73712,100.0,0.0,4.0,2.107456,100.0,0.0,0.242131,3.946913,DoS
tcp,50030.0,0.058467999999999985,100.0,0.0,3.0,0.033756,100.0,0.0,0.0502,0.135025,DoS
udp,87422.0,1.810247,69.0,0.0,4.0,2.215725,69.0,0.0,0.21527,3.808404,DoS
tcp,201101.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.119886,0.0,DoS
udp,169204.0,0.560241,100.0,3.283542,4.0,3.686391,100.0,0.0,0.324124,4.647583,DoS
tcp,20407.0,0.0,95.0,0.0,3.0,0.0,95.0,0.0,0.095866,0.0,DoS
udp,206203.0,1.748541,100.0,0.0,4.0,3.046566,100.0,0.0,0.48288,4.922765,DoS
udp,229072.0,1.7425099999999998,100.0,0.0,4.0,2.11321,100.0,0.0,0.241015,3.966141,DoS
tcp,134991.0,2.028188,100.0,0.0,1.0,1.18545,100.0,0.0,0.115322,4.69824,DoS
tcp,242692.0,0.0,100.0,0.166419,1.0,0.166419,100.0,0.0,6.008929,0.166419,DoS
udp,133719.0,0.014882,76.0,4.781196,4.0,4.800967,76.0,0.0,0.626649,4.8220550000000015,DoS
udp,247459.0,1.682222,100.0,0.0,4.0,2.051943,100.0,0.0,0.254367,3.695517,DoS
udp,45743.0,1.7827990000000002,100.0,0.0,4.0,3.318835,100.0,0.0,0.383364,4.708249,DoS
udp,16116.0,1.661962,24.0,0.0,4.0,3.443031,24.0,0.0,0.457881,4.89669,DoS
udp,65374.0,1.924667,100.0,0.0,4.0,3.847874,100.0,0.0,0.60215,4.910845,DoS
udp,191288.0,1.048342,71.0,0.0,4.0,2.09504,71.0,0.0,0.323168,2.692016,DoS
tcp,221038.0,0.0,41.0,0.0,3.0,0.0,41.0,0.0,0.111131,0.0,DoS
tcp,237393.0,0.0,100.0,0.148508,1.0,0.148508,100.0,0.0,6.733644,0.148508,DoS
udp,153050.0,0.125564,100.0,4.4016980000000006,4.0,4.53949,100.0,0.0,0.397984,4.733646,DoS
tcp,123702.0,0.0,63.0,0.0,3.0,0.0,63.0,0.0,0.107984,0.0,DoS
udp,29565.0,1.431623,100.0,0.0,4.0,2.863234,100.0,0.0,0.28029,3.584056,DoS
udp,4797.0,1.918501,100.0,0.0,4.0,3.4869480000000004,100.0,0.0,0.5373100000000001,4.822768,DoS
tcp,82402.0,0.0,38.0,0.0,3.0,0.0,38.0,0.0,0.105091,0.0,DoS
tcp,57740.0,2.147395,100.0,0.0,3.0,1.239799,100.0,0.0,0.129235,4.959196,DoS
udp,93038.0,1.79535,98.0,0.0,4.0,3.590697,98.0,0.0,0.446669,4.492394,DoS
tcp,20854.0,0.02658,90.0,0.0,3.0,0.025315,90.0,0.054241,0.053366,0.06209,DoS
tcp,190758.0,0.046843,73.0,0.0,1.0,0.027045,73.0,0.0,0.116915,0.108179,DoS
udp,213659.0,2.055294,100.0,0.0,4.0,2.054909,100.0,0.0,0.181898,4.166081,DoS
udp,164618.0,1.563104,17.0,0.0,4.0,2.707163,17.0,0.0,0.24558600000000005,3.641227,DoS
udp,238719.0,1.726853,100.0,0.0,4.0,2.917526,100.0,0.0,0.26572,4.510978,DoS
tcp,99609.0,2.038188,67.0,0.0,1.0,1.19333,67.0,0.0,0.119946,4.723398,DoS
udp,132125.0,0.101213,85.0,4.448075,4.0,4.587116,85.0,0.0,0.39297,4.72233,DoS
udp,261589.0,0.017054,100.0,4.063095,4.0,4.084493,100.0,0.0,0.243686,4.10493,DoS
tcp,177167.0,0.0,84.0,0.0,3.0,0.0,84.0,0.0,0.114644,0.0,DoS
udp,227972.0,0.5318510000000001,100.0,2.5386490000000004,4.0,2.846118,100.0,0.0,0.406326,3.908867,DoS
udp,260100.0,0.013657,100.0,4.125662,4.0,4.139318,100.0,0.0,0.240458,4.152975,DoS
udp,60586.0,1.565285,100.0,0.0,4.0,2.7102,100.0,0.0,0.23262800000000006,3.680748,DoS
